trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2050,False,"{'a': 0.16436745179390214, 'e': 0.12873490358780426}",20,14,10.139894432458503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.16430311651510887, 'e': 0.12860623303021776}",20,16,6.255559192277588,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.16423884553943752, 'e': 0.12847769107887505}",35,18,-25.898815487895614,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2053,False,"{'a': 0.16417463880261707, 'e': 0.12834927760523412}",30,10,38.29820404034824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.16411049624044077, 'e': 0.1282209924808815}",25,6,-13.810238439241452,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2055,False,"{'a': 0.164046417788766, 'e': 0.128092835577532}",20,14,11.6317026281266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.1639824033835144, 'e': 0.12796480676702882}",20,0,-0.6086817586399089,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2057,False,"{'a': 0.16391845296067153, 'e': 0.12783690592134303}",20,10,18.647936601889597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.16385456645628693, 'e': 0.12770913291257385}",35,3,0.5659074782954461,"{0: 27, 1: 1, 2: 4, 3: 0, 4: 0}",1
2059,False,"{'a': 0.16379074380647407, 'e': 0.12758148761294816}",30,11,28.8046660214744,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.1637269849474104, 'e': 0.12745396989482075}",25,13,22.165801398541674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.16366328981533695, 'e': 0.12732657963067387}",30,20,17.5354837676228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.16359965834655862, 'e': 0.12719931669311724}",35,23,3.15483267500763,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2063,False,"{'a': 0.16353609047744394, 'e': 0.12707218095488784}",20,2,19.96110810034286,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2064,False,"{'a': 0.16347258614442503, 'e': 0.12694517228885005}",25,13,23.6309148070039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.16340914528399755, 'e': 0.1268182905679951}",20,16,8.142255987714412,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.16334576783272065, 'e': 0.1266915356654413}",30,16,23.997877363150465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.16328245372721684, 'e': 0.1265649074544337}",25,0,3.7759360093848073,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2068,False,"{'a': 0.16321920290417208, 'e': 0.12643840580834412}",25,8,5.32109025638135,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2069,False,"{'a': 0.16315601530033547, 'e': 0.1263120306006709}",20,14,12.786714786008423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.16309289085251938, 'e': 0.12618578170503877}",30,12,-22.039328386755724,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2071,False,"{'a': 0.16302982949759942, 'e': 0.12605965899519886}",20,13,14.973655685992096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.16296683117251426, 'e': 0.12593366234502848}",20,13,15.880611467687917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.16290389581426545, 'e': 0.12580779162853092}",20,14,8.872008302560971,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.16284102335991774, 'e': 0.1256820467198355}",25,11,24.985052194097687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.16277821374659862, 'e': 0.1255564274931972}",30,22,15.878271953062423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.16271546691149846, 'e': 0.12543093382299694}",20,3,27.06849999138736,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.16265278279187045, 'e': 0.12530556558374092}",20,8,10.042962178222416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2078,False,"{'a': 0.16259016132503049, 'e': 0.12518032265006096}",30,18,-18.28387114211064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2079,False,"{'a': 0.162527602448357, 'e': 0.125055204896714}",30,8,23.387421513340474,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2080,False,"{'a': 0.1624651060992912, 'e': 0.12493021219858243}",20,6,11.558517459332828,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2081,False,"{'a': 0.16240267221533675, 'e': 0.12480534443067347}",25,0,6.595977115372027,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2082,False,"{'a': 0.16234030073405967, 'e': 0.12468060146811932}",25,16,-36.194097086526476,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
2083,False,"{'a': 0.1622779915930885, 'e': 0.124555983186177}",30,16,28.595897024930306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.16221574473011413, 'e': 0.12443148946022828}",25,8,-44.17883642993845,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
2085,False,"{'a': 0.1621535600828897, 'e': 0.1243071201657794}",30,18,11.678405557092068,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2086,False,"{'a': 0.16209143758923053, 'e': 0.12418287517846104}",20,0,-11.861403587493221,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2087,False,"{'a': 0.16202937718701407, 'e': 0.12405875437402815}",20,0,9.812252796398004,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2088,False,"{'a': 0.16196737881418002, 'e': 0.12393475762836004}",20,0,10.193416288104395,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2089,False,"{'a': 0.16190544240872995, 'e': 0.12381088481745987}",20,16,8.632210306693656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.16184356790872742, 'e': 0.12368713581745484}",25,13,9.435033478675157,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2091,False,"{'a': 0.16178175525229796, 'e': 0.1235635105045959}",25,8,30.133342207949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.1617200043776289, 'e': 0.12344000875525779}",25,8,-8.383124284381804,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2093,False,"{'a': 0.16165831522296936, 'e': 0.12331663044593873}",35,16,31.32335663140428,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.16159668772663022, 'e': 0.1231933754532604}",30,7,39.4430891416835,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.16153512182698387, 'e': 0.12307024365396772}",20,7,23.35529859506172,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.16147361746246452, 'e': 0.12294723492492901}",25,11,0.591722365104602,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2097,False,"{'a': 0.16141217457156776, 'e': 0.12282434914313548}",20,10,7.897158432599792,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2098,False,"{'a': 0.16135079309285066, 'e': 0.12270158618570132}",30,3,4.87406837400667,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
2099,False,"{'a': 0.16128947296493176, 'e': 0.12257894592986351}",25,3,-18.614477250692417,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
2100,False,"{'a': 0.16122821412649097, 'e': 0.12245642825298192}",20,9,20.62910772350266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.16116701651626938, 'e': 0.12233403303253877}",20,13,13.958074769697788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.16110588007306942, 'e': 0.12221176014613885}",20,7,11.608389103739205,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2103,False,"{'a': 0.1610448047357546, 'e': 0.12208960947150921}",25,17,13.769493735032164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.16098379044324965, 'e': 0.12196758088649927}",25,11,17.13603375789416,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2105,False,"{'a': 0.1609228371345402, 'e': 0.12184567426908037}",20,16,7.23837356955648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.16086194474867296, 'e': 0.1217238894973459}",25,9,29.02787824861936,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.16080111322475552, 'e': 0.12160222644951102}",30,12,15.902227486253727,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2108,False,"{'a': 0.1607403425019564, 'e': 0.12148068500391278}",25,3,13.251376956544465,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2109,False,"{'a': 0.16067963251950484, 'e': 0.12135926503900966}",20,9,23.62197915762697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.16061898321669085, 'e': 0.1212379664333817}",20,9,16.641702405348124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.1605583945328651, 'e': 0.12111678906573022}",25,3,30.51295132094263,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.16049786640743896, 'e': 0.12099573281487794}",20,5,-23.547246643706284,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
2113,False,"{'a': 0.16043739877988428, 'e': 0.12087479755976857}",20,0,30.389440770288132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2114,False,"{'a': 0.16037699158973343, 'e': 0.12075398317946683}",25,13,26.940946294847283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.16031664477657914, 'e': 0.12063328955315827}",20,8,20.288398060288163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.1602563582800747, 'e': 0.12051271656014939}",25,8,33.189683234105196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.16019613203993355, 'e': 0.1203922640798671}",25,6,-6.78043609021762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2118,False,"{'a': 0.16013596599592947, 'e': 0.12027193199185893}",35,20,11.73893989265893,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2119,False,"{'a': 0.16007586008789637, 'e': 0.1201517201757927}",35,18,17.521587342538684,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2120,False,"{'a': 0.16001581425572836, 'e': 0.12003162851145674}",20,0,21.545113122927226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2121,False,"{'a': 0.15995582843937964, 'e': 0.11991165687875928}",35,25,19.586775766204823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.15989590257886435, 'e': 0.11979180515772869}",30,0,-0.27671612979804117,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
2123,False,"{'a': 0.1598360366142566, 'e': 0.11967207322851318}",25,8,32.93349291845577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.15977623048569048, 'e': 0.11955246097138095}",20,10,-4.665279209400111,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2125,False,"{'a': 0.15971648413335982, 'e': 0.11943296826671963}",20,8,-22.193022916145942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2126,False,"{'a': 0.15965679749751827, 'e': 0.11931359499503653}",20,14,10.027964544151594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.15959717051847916, 'e': 0.11919434103695833}",25,11,12.945093204587838,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2128,False,"{'a': 0.15953760313661558, 'e': 0.11907520627323115}",20,3,22.16764307450194,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.1594780952923601, 'e': 0.11895619058472016}",25,18,13.479138918518931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.15941864692620483, 'e': 0.11883729385240967}",25,15,19.91903963880821,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.15935925797870143, 'e': 0.11871851595740288}",25,14,-5.267855392699171,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
2132,False,"{'a': 0.159299928390461, 'e': 0.118599856780922}",20,9,9.874463275398934,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2133,False,"{'a': 0.15924065810215388, 'e': 0.11848131620430777}",30,17,23.477303748764466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.15918144705450982, 'e': 0.11836289410901964}",25,5,27.384003153477927,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.15912229518831772, 'e': 0.11824459037663541}",30,0,31.384123716501158,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
2136,False,"{'a': 0.15906320244442573, 'e': 0.11812640488885147}",35,17,28.52383041194841,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.15900416876374113, 'e': 0.11800833752748226}",25,13,20.276368673638004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.1589451940872302, 'e': 0.11789038817446042}",25,7,16.945206926789034,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2139,False,"{'a': 0.15888627835591826, 'e': 0.11777255671183652}",25,1,-5.8971695254267225,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
2140,False,"{'a': 0.1588274215108896, 'e': 0.1176548430217792}",35,0,-50.23821947995109,"{0: 31, 1: 0, 2: 2, 3: 0, 4: 2}",0
2141,False,"{'a': 0.15876862349328735, 'e': 0.1175372469865747}",25,7,14.35517402375805,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2142,False,"{'a': 0.15870988424431348, 'e': 0.11741976848862698}",20,12,15.44654859180349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.15865120370522875, 'e': 0.1173024074104575}",20,7,4.940953044540706,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2144,False,"{'a': 0.15859258181735264, 'e': 0.11718516363470524}",25,14,8.856583791767802,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2145,False,"{'a': 0.1585340185220632, 'e': 0.11706803704412638}",25,0,30.749205649992344,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2146,False,"{'a': 0.15847551376079716, 'e': 0.11695102752159434}",30,4,43.15043156808966,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.15841706747504974, 'e': 0.11683413495009949}",20,14,11.862927146162033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.1583586796063747, 'e': 0.1167173592127494}",25,7,32.11119420708963,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.15830035009638413, 'e': 0.11660070019276823}",25,8,32.10028731193022,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.1582420788867485, 'e': 0.11648415777349698}",20,2,9.178916755846805,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2151,False,"{'a': 0.1581838659191966, 'e': 0.11636773183839316}",30,8,-7.974942869048782,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
2152,False,"{'a': 0.15812571113551546, 'e': 0.11625142227103093}",25,13,23.14435118359005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.15806761447755033, 'e': 0.11613522895510064}",20,8,13.155989169148075,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2154,False,"{'a': 0.1580095758872045, 'e': 0.116019151774409}",25,7,-12.1329111216433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2155,False,"{'a': 0.15795159530643937, 'e': 0.11590319061287875}",20,12,16.582803950308346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.15789367267727442, 'e': 0.11578734535454882}",25,9,30.427482065696932,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.15783580794178695, 'e': 0.1156716158835739}",20,14,11.740944356811394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.15777800104211226, 'e': 0.1155560020842245}",20,16,6.4197392363973655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.15772025192044337, 'e': 0.11544050384088675}",20,9,21.288407917776762,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.15766256051903127, 'e': 0.11532512103806253}",20,0,30.1488649765552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2161,False,"{'a': 0.15760492678018448, 'e': 0.11520985356036895}",25,14,18.783426267728363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.15754735064626926, 'e': 0.11509470129253853}",20,12,15.544550108276525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.15748983205970948, 'e': 0.11497966411941894}",20,1,35.04349636251254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.15743237096298657, 'e': 0.1148647419259731}",20,16,8.214188718251755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.1573749672986394, 'e': 0.11474993459727877}",30,20,5.36944717453931,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2166,False,"{'a': 0.1573176210092643, 'e': 0.1146352420185286}",25,11,12.66632345556761,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2167,False,"{'a': 0.15726033203751497, 'e': 0.11452066407502993}",20,12,14.858572328935402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.15720310032610246, 'e': 0.11440620065220494}",25,20,10.162599025478741,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.15714592581779507, 'e': 0.11429185163559015}",20,5,-1.36413676817405,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
2170,False,"{'a': 0.15708880845541826, 'e': 0.11417761691083651}",20,3,8.045334075626126,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2171,False,"{'a': 0.1570317481818546, 'e': 0.11406349636370924}",20,4,15.110677591542212,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.15697474494004396, 'e': 0.11394948988008789}",20,11,17.61377885217527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.15691779867298297, 'e': 0.11383559734596592}",25,16,17.23061378207293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.1568609093237254, 'e': 0.11372181864745079}",20,2,29.865765320330915,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.15680407683538186, 'e': 0.11360815367076373}",20,10,17.74535052348785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.15674730115111993, 'e': 0.11349460230223984}",35,15,-7.461439487448667,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2177,False,"{'a': 0.15669058221416388, 'e': 0.11338116442832773}",25,17,15.20503763854671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.15663391996779474, 'e': 0.11326783993558949}",20,9,18.79174451126803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.15657731435535033, 'e': 0.11315462871070063}",20,8,20.161428243270176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.15652076532022494, 'e': 0.11304153064044986}",20,3,-26.2820828877327,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2181,False,"{'a': 0.1564642728058696, 'e': 0.11292854561173919}",30,19,20.09596007997546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.15640783675579178, 'e': 0.11281567351158356}",20,8,22.130925769075763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.15635145711355541, 'e': 0.11270291422711083}",20,15,7.257836461499409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.15629513382278085, 'e': 0.11259026764556167}",20,14,14.866550263751318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.1562388668271448, 'e': 0.11247773365428959}",30,23,12.83315869945021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.1561826560703803, 'e': 0.11236531214076054}",25,15,3.3240784782502257,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2187,False,"{'a': 0.1561265014962765, 'e': 0.11225300299255299}",20,7,10.637112100699193,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2188,False,"{'a': 0.15607040304867886, 'e': 0.11214080609735773}",20,16,8.048596859373841,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.156014360671489, 'e': 0.11202872134297798}",30,15,17.813613473785754,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2190,False,"{'a': 0.15595837430866444, 'e': 0.11191674861732889}",20,13,14.61289322471576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.15590244390421887, 'e': 0.11180488780843775}",20,11,13.705632089084265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.15584656940222186, 'e': 0.11169313880444369}",20,16,6.977629517574412,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.1557907507467989, 'e': 0.11158150149359779}",20,7,27.21561365041802,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.15573498788213136, 'e': 0.11146997576426268}",30,11,22.115831319391734,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2195,False,"{'a': 0.15567928075245632, 'e': 0.11135856150491263}",20,3,10.986118257338035,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2196,False,"{'a': 0.15562362930206666, 'e': 0.11124725860413331}",20,5,13.129311507548737,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2197,False,"{'a': 0.15556803347531095, 'e': 0.11113606695062192}",20,0,26.90436320452882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.15551249321659338, 'e': 0.11102498643318674}",20,9,18.821979192696613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.15545700847037364, 'e': 0.11091401694074723}",20,14,10.62490002022346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.15540157918116693, 'e': 0.11080315836233387}",25,7,31.313571850622573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.1553462052935441, 'e': 0.11069241058708816}",30,11,8.835902475400589,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
2202,False,"{'a': 0.15529088675213112, 'e': 0.11058177350426225}",30,20,22.133293355305945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.15523562350160955, 'e': 0.11047124700321907}",20,12,7.6062231502501385,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.15518041548671602, 'e': 0.11036083097343204}",20,5,-5.510916030140033,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
2205,False,"{'a': 0.15512526265224263, 'e': 0.11025052530448523}",30,3,-13.558821382461169,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
2206,False,"{'a': 0.15507016494303646, 'e': 0.11014032988607292}",25,13,19.808753520511317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.15501512230399983, 'e': 0.11003024460799966}",20,0,19.423646295815857,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2208,False,"{'a': 0.15496013468009007, 'e': 0.10992026936018014}",20,13,-31.154126051281814,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2209,False,"{'a': 0.1549052020163196, 'e': 0.10981040403263918}",20,0,-8.14491241913838,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2210,False,"{'a': 0.15485032425775572, 'e': 0.10970064851551142}",25,16,17.758262830580794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.15479550134952066, 'e': 0.1095910026990413}",20,0,19.66767852340155,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2212,False,"{'a': 0.1547407332367915, 'e': 0.10948146647358298}",30,19,-0.6722191002644817,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2213,False,"{'a': 0.15468601986480016, 'e': 0.10937203972960029}",25,11,28.74918544619708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.15463136117883322, 'e': 0.10926272235766644}",20,12,18.35582907988542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.15457675712423205, 'e': 0.10915351424846408}",20,10,15.662880108728276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.15452220764639252, 'e': 0.109044415292785}",25,19,8.868444410049465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.15446771269076517, 'e': 0.10893542538153034}",20,11,16.743631765253614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.15441327220285508, 'e': 0.10882654440571014}",20,9,18.283956236108153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.1543588861282217, 'e': 0.10871777225644343}",25,17,12.927045342814319,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.15430455441247898, 'e': 0.10860910882495797}",20,9,19.281517021370338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.15425027700129523, 'e': 0.10850055400259044}",25,18,14.954661124013423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
